,Unnamed: 0,tweet,label
15025,15025,rt TAG happy TAG friday off to TAG to sit down with the gang on cbs this morning join us in the o'clock ho,0
7462,7462,a nigga could tell you he aint fucking with her but really do be that's why you gotta ask most of the time a bitch won't lie about that,0
21523,21523,the birds and the bees,0
7877,7877,ayy carlton is a ghetto school now TAG,1
2353,2353,aprivilege lmao brutal for the nigs who can't get jobs lol,0
24140,24140,laughing on the inside thinking that's what yo bitch ass get fuck boy,0
24674,24674,when nino said cancel that bitch ill buy a new one gt gt gt gt gt gt gt gt gt gt gt,0
13799,13799,people who enjoy shows like TAG and TAG are douche bags usually white trash too,1
1573,1573,torijberman shavonne was doing ballet in the middle of the street last night and fell bitch it wasn't ballet,0
4986,4986,thee mrwest pussy,0
19614,19614,rt TAG every girl goes thru her hoe phase her freshman year in college,0
9535,9535,got hit on by a yr old cripple amp thinking even if i were to accept your sexual advances there wouldn't be much you could do about it,0
7458,7458,a nicca is hungry as hell,0
8826,8826,don't trust a bitch who's nail polish is chipping off,0
19662,19662,rt TAG don't ever be afraid to double bitch down ppl always expect you to be like i'm sorry if i got loud or i'm sorry to s,0
22313,22313,two dyked fightin over a bitch lol gtfoh,0
14658,14658,rt TAG my bitch wanna post a thirst trap ima just not pay the water bill that month we all gon be thirsty,0
7053,7053,slings x arrows bitches are gonna make it rain on me,0
17309,17309,rt TAG how close i am to slapping a bitch,0
7398,7398,zramsin TAG go fuck your self pussy,0
13852,13852,pizza and wings bitches,0
2372,2372,actabunnifoofoo i like my gross yellow heat lamps why,0
14777,14777,rt TAG i love girls who aren't afraid to encourage or compliment the next chick bitches hate so much now that's it's refreshin,0
13184,13184,nah bitch you just ugly,0
9896,9896,horse racing bitch,0
1939,1939,ugottaeattheass niggas swear they love a honest bitch tho he salty bm,0
970,970,bruh these hoes gotta be stupid,0
572,572,those ratchet broads don't represent me but your white ass can't talk trash about them cause you on racist shit black,0
16996,16996,rt TAG lt trash at it's finest nichytay ladies if you post a picture and don't get at least niggas to favorite it then you t,0
2156,2156,puts people bitch face on,0
8999,8999,everybody got foreign bitches and foreign cars,0
19821,19821,rt TAG niqqas talk more then bitches these days,0
1105,1105,andyydotcom every female owns a thong ben dough if she wear thongs she a hoe lol both facts,0
7016,7016,shanetallant he won't bite we promise he's a friendly bird :),0
16383,16383,rt TAG if i did smoke i would not be smokin hoes out less they gettin fucked on,0
15501,15501,rt TAG while the men will often be rambling and retarded the women will appear trashy and tipsy lawless and lustful,1
13531,13531,oh i forgot we lived in the ghetto #hoodrats,0
14168,14168,rt TAG im done wasting my time i'm just going cut a bitch off faster than i blink,0
14071,14071,rt TAG what are you yeah on a scale of one to ten bitch,0
871,871,#porn #android #iphone #ipad #sex #xxx TAG spicy oriental paki brunette sucks an un,0
19741,19741,rt TAG pm last night this incitement was translated into the murder of a father traveling w his family to celebrate the first nig,0
23019,23019,y'all be giving the pooest bitches so much hype stop it,0
3078,3078,dswizzle TAG boy u look like big bird off of sesame street,0
23668,23668,bitches corny af you claim to be happy but cry everyday ooh iight where they do that hmmmm,0
11122,11122,i wonder who wrote that blog either a hoe dat let a few of them niggas beat to no avail or a bitch nigga who hoe let a few of em beat,0
16869,16869,rt TAG the fact that all y'all hoes gettin pregnant wit no ring on ya finger,0
3329,3329,hal ygang she was a dirty bitch always beggin for microwaves and catchup and shit so mufuckas always be like bye falicia,0
2158,2158,scrolling through fb some hoe says need a man cuddle in the cold with bitch nobody wanna touch your TAG ass,0
11690,11690,if you're not watching this seahawks game you're hella bitch,0
10011,10011,i always felt funny about a chick calling me daddy it sound sexy and all but bitch you need to go and find your dad,0
14404,14404,rt TAG weed cloudz us calling females hoes for dressing as bunnies and cats for halloween didn't discourage them one bit lol g,0
16364,16364,rt TAG lol my wall of trust is so thick now if i'm the biggest bitch you've ever met you'll know why,0
11221,11221,i'm about to get this bitch a cell mate,0
7629,7629,all these bitches amp niggas be trippin offa what type of relationship me amp duddy got like we not fuccing no more amp we not dating,0
22175,22175,three little birds,0
13596,13596,omfg this tattoo hurts like a bitch TAG,0
23610,23610,big bitches be sayin why yo eyes all on my stomach bitch why yo stomach all in my eyes,0
18152,18152,rt TAG congratulations ichiro that leadoff base hit in the th is hit no in his TAG career,0
23931,23931,hoes like when you honest they say it's different,0
19373,19373,rt TAG so i see no ones participating in the twitter purge TAG TAG,0
8083,8083,bitches dont wann fxck me no more bitches wanna fxck all my bitches,0
12062,12062,jihadi rehab needs to account for the unpleasant fact that it's the worst behaviors that attract participants,0
7252,7252,vernon this is my female grand champion jesse she heard a bird outside,0
24470,24470,stroking otha niggas hoe is my hobby,0
5164,5164,wow bullet cuz i thought i got a wife but i picked a hoe im lovin these songs man keep it coming,0
14939,14939,rt TAG today in charlie wilson left office should be ranked alongside lech wa sa for his role in defeating communism,0
5544,5544,ashleyrike sick bitch,0
16056,16056,rt TAG y'all hoes and y'all plastic ass bodies maaaaan smh,0
15597,15597,rt TAG should of been a cork sole TAG why is there no cork on the wtl xi,0
24206,24206,maryjane militant que you got that bomb azz pussy lol,0
7502,7502,after weeks straight of that nigga being you mcm we get it bitch y'all fucking,0
6273,6273,joeylattime ur welcome u bitch,0
3543,3543,ivettebrianna fag,0
8202,8202,browns and redskins shouldn't be considered nfl teams,0
702,702,#ebola great and i thought the panic from bird flu was bad i really ain't got time for that,0
16142,16142,rt TAG seven grams in the blunt almost drowned in her pussy so i swam to her butt TAG quote this with a weezy verse,0
3145,3145,evettecoleman lol true i just want fried oreos,0
16505,16505,rt TAG who got time to be having dem hoes that's aint wassup no more,0
15728,15728,rt TAG well maybe you're a whore you stupid ugly homeless bitch,1
18048,18048,rt TAG if you cant see when you have a real woman by yourside through thick and thin then maybe you do deserve these hoes TAG,0
12700,12700,made one of my all time favorites look like a bitch on the grandest stage of em all,0
1709,1709,briceokc cigarettes are so gross half the bitches that smoke cigarettes TAG,0
18675,18675,rt TAG charlie sheen is the realest nigga alive,0
8628,8628,damn it be cold fo a colored man,0
9034,9034,fuck are you talkin about TAG its like the guy that asks for your number and then says you ugly and a bitch when you say no,0
16468,16468,rt TAG yankees offseason plan sign sandoval move a-rod to first base shoot teixeira and throw his corpse in the east river TAG,0
6142,6142,iamkrause i ain't never orderin from no colored pizza stow,0
13379,13379,no face no trace pussy boys TAG,0
18992,18992,rt TAG i just found out that marehood is code for horse pussy TAG TAG,0
4246,4246,nataiiaxxx TAG suck on my throbbing pussy,0
20170,20170,rt TAG making today my bitch,0
15044,15044,rt TAG she from the d she might have some hoes on the stroll all jokes aside TAG dej loaf dress like jerome h,0
3439,3439,iamhick y TAG bitches on my dick but look at me i'm fucking beautiful,0
19176,19176,rt TAG this was the most racist bitch in the world,0
3748,3748,kingdomminded TAG fuck off my pussy boi bitch,0
14885,14885,rt TAG wake up like fuck my life life's a bitch but she better fuck me right,0
18812,18812,rt TAG congress really is acting like a bunch of bitter bitches you can't continue to refight an election you lost obama is president,0
5806,5806,danram pussy it's science donaire via rachel spelling error,0
21914,21914,this am biology lab ain't no hoe,0
6172,6172,insta trixx TAG TAG my name is ollie bitch,0
6804,6804,orchetect are we doing mad libs now cool uh twinkie long dj pon cameo magic crystal tree TAG,0
19321,19321,rt TAG vice president biden amp his wife are in florida today to stump for democrat charlie crist in his bid for governor,0
4729,4729,soldier eaodgrn i don't give a flying fuck what a teabagger piece of human garbage like you thinks =),1
15013,15013,rt TAG TAG TAG you realize i m going to have to get out all those TAG and other poems i wrote abo,0
19417,19417,rt TAG stblocjeremiah good pussy change ya life,0
10426,10426,i hate a think she know how to out head type bitch foh,0
21317,21317,terio got all the hoes,0
15231,15231,rt TAG niggas be waiting for these light skin bitches to respond to a dm like,0
6772,6772,nightpurrowler TAG pussy shit,0
11131,11131,i would love to give this bitch some act right juice lol,0
21927,21927,this art shit lives forever bitch keep the change,0
22416,22416,verizon customer service is trash as fuck i've been in the store haven't been greeted or nothing,0
12441,12441,like that bitch ernest or somebody,0
3404,3404,hovaa ya i know all the slang i'm racist i h porch monkies,1
12876,12876,mom you've been a real bitch lately,0
1244,1244,erikaj killin in tekken lies you trash,0
22605,22605,what is this the TAG are doing today using those wooden things and making it all the way around the bases weird,0
18056,18056,rt TAG when tupac said i ain't a killer but don't push me revenge is the sweetest joy next to getting pussy,0
12148,12148,just purchased my first trenta iced coffee this is a slippery slope,0
5529,5529,apmorales gotta keep fighting bro thea hoes just trying to bring me down TAG,0
10687,10687,i look like denzel when i tilt my head to the side too bitch,0
12012,12012,its so many bitches n their friends don't like me all because of one nigga a nigga that i will amp amp still have,0
17295,17295,rt TAG trying so hard to resist the urge to smack a bitch,0
6010,6010,genuinemitzi TAG fags,1
15193,15193,rt TAG she used her hair to throw her then kicked her in the head then called her a bitch,0
23153,23153,yep TAG nope and never will TAG fellas u ever had some pussy so good you send a so what are we text,0
15063,15063,rt TAG but if i run into that niggah imma let you know,0
21213,21213,subtweet me one more time you dirty chink whore,1
13725,13725,oreo milkshakes will forever remind me of TAG,0
16083,16083,rt TAG s o to them side hos that know they the side hos we need more of ya,0
7110,7110,t harris are you working on route running and catching you'll be a good wr for grier have fun with the white trash racist uf fans TAG,1
15030,15030,rt TAG you was so eager to be a hoe you didn't even read TAG djzeeti twitpic a selfie wearing a leotard http :/,0
